0_1 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_27 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
13_31 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
13_34 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
13_36 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
13_41 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
13_46 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
13_56 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_59 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_61 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_62 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_64 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_65 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
13_71 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_8 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
14_10 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_32 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
14_39 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
14_40 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
14_44 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
14_50 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
14_53 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_55 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_65 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
14_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_1 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
15_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
15_10 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_12 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_14 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_18 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_20 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
15_28 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_37 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
15_40 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_43 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
15_44 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_45 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_47 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_48 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
15_52 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
15_63 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_64 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
15_66 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
15_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
16_4 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
16_5 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_24 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
16_26 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
16_29 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_33 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
16_34 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
16_40 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_43 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
16_48 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
16_51 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
16_61 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_64 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_69 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
16_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
16_73 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
16_76 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
16_77 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
17_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_30 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_38 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_40 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_42 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_48 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
17_49 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
17_50 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
17_52 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
17_55 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_56 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
17_57 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_60 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_62 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_64 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_65 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_66 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
17_69 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
17_72 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
17_73 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_75 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
17_76 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
18_11 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_12 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_13 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_16 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_17 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
18_28 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
18_30 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
18_31 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
18_35 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
18_39 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
18_40 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_55 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_56 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_57 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_60 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_61 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_63 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
18_74 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
18_75 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
18_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
19_5 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
19_6 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_12 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_16 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_17 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
19_19 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
19_30 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
19_37 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
19_38 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
19_49 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
19_51 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
19_55 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_59 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_60 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
19_61 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_65 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
19_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
19_77 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
20_1 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_9 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
20_13 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
20_14 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
20_17 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_38 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
20_56 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
20_57 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
20_59 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_60 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_61 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_63 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_65 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
20_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
20_74 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
20_77 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
21_13 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
21_15 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
21_17 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
21_25 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
21_26 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
21_31 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
21_43 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
21_45 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
21_59 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
21_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
21_70 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
21_71 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
21_75 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
21_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
22_2 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
22_3 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
22_12 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
22_17 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
22_19 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
22_26 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
22_29 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
22_38 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
22_70 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
22_72 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
22_75 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
22_77 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
23_7 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
23_11 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
23_22 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
23_39 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
23_41 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
23_47 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
23_58 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
23_60 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
23_61 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
23_62 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
23_63 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
23_66 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
23_69 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
24_2 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
24_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
24_17 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
24_18 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
24_22 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
24_23 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
24_51 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
24_70 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
24_71 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
25_0 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
25_1 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
25_7 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
25_42 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
25_47 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
25_49 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
25_51 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
25_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
26_15 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
26_18 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
26_23 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
26_34 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
26_38 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
26_43 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
26_46 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
26_49 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
26_58 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
26_70 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
26_71 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
26_72 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
26_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
26_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
27_13 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
27_31 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
27_41 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
27_44 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
27_53 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
27_65 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
27_68 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
27_74 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
27_75 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
27_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
28_0 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_6 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_9 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_12 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
28_45 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
28_50 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_52 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
28_56 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
28_65 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_69 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
28_75 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
29_2 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
29_5 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
29_6 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
29_9 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
29_11 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_19 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_20 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_21 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_22 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
29_28 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
29_29 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
29_30 ['RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake', 'RiverLake']
29_45 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_46 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_48 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_51 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
29_52 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_62 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
29_68 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
29_76 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
29_77 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
30_1 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_6 ['Woods', 'Woods', 'Woods', 'Woods', 'Woods', 'Woods']
30_10 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
30_17 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_26 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
30_30 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_45 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_49 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_50 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
30_51 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_55 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
30_59 ['Residential', 'Residential', 'Residential', 'Residential', 'Residential', 'Residential']
30_62 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
30_63 ['Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland', 'Farmland']
30_66 ['Rural', 'Rural', 'Rural', 'Rural', 'Rural', 'Rural']
30_69 ['Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial', 'Industrial']
